project_id,name,platform,url,source_domain,description,description_zh,category,stars_or_support,market_validation,hardware_license,normalized_commercial_score,hero_image_status,hero_image_source_url,hero_image_local_filename
97c4e4a1e3757cdc,XIAO-PowerBread,GitHub,https://github.com/nicho810/XIAO-PowerBread,github.com,"An open-source hardware project designed to offer a reliable and efficient power solution for breadboard prototyping. Featuring built-in sensors, real-time monitoring, and the RP2040/2350/ESP32-S3/C3/C6 microcontroller, PowerBread makes powering and developing electronics projects easier than ever.","用于为面包板原型设计提供可靠而有效的电源解决方案的开放源硬件项目。 自动端置的传感器、实时监测以及RP2040/2350、ESP32-S3/C3/C6微控制器, PowerBread使得自动端置的电源源支持系统比以往更容易加载。",键盘/宏键盘/控制器,110.0,GitHub 110 stars，12 forks,待核验,8.07,已核验：真实硬件主图（自动严格筛选）,https://github.com/nicho810/XIAO-PowerBread/raw/main/Docs/Images/pic_overview.webp,97c4e4a1e3757cdc.jpg
fd1ccb2e2f5597a8,defpi,GitLab,https://gitlab.com/Hacksore/defpi,gitlab.com,A silly defcon badge,A silly defcon badge,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.07,无合格英雄图,,
1b709b99c5ee5cd0,github-import-Badges4-README.md-Profile,GitLab,https://gitlab.com/samderkaoui/github-import-Badges4-README.md-Profile,gitlab.com,:octocat: Improve your README.md profile with these amazing badges.,改进你的README.MD 配置这些 超級的,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.07,无合格英雄图,,
7b84d7bab350303c,openml-1121,GitLab,https://gitlab.com/data/d/openml/1121,gitlab.com,OpenML dataset: badges2 https://www.openml.org/d/1121,OpenML dataset: badges2 https://www.openml.org/d/1121,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.07,无合格英雄图,,
c0d50fbb2b792c25,Test Project,GitLab,https://gitlab.com/marcel.amirault/test-project,gitlab.com,Marcel's Test Project - :construction: ![](https://gitlab.com/marcel.amirault/test-project/badges/main/pipeline.svg),Marcel's Test Project - :construction: ![](https://gitlab.com/marcel.amirault/test-project/badges/main/pipeline.svg),电子礼物/徽章/挂件,0.0,GitLab 0 stars，4 forks,待核验,8.07,无合格英雄图,,
c5fe1b1566ecda47,analytics.cozybadger.de,GitLab,https://gitlab.com/cozybadgerde/infrastructure/analytics.cozybadger.de,gitlab.com,Analytics for Cozy Badger.,Analytics for Cozy Badger.,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.06,无合格英雄图,,
221a4ba915b64358,Badger Client,GitLab,https://gitlab.com/badger-io/badger-client,gitlab.com,Client Project to demonstrate how to directly communicate with the daemon,显示如何直接与守护初始用户,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.06,无合格英雄图,,
3541089f5e57f39a,Badger FreeBSD Plugin,GitLab,https://gitlab.com/badger-io/badger-freebsd-plugin,gitlab.com,"This is a FreeBSD plugin implementation. Its responsible for providing the needed control over resources related to jails, networking, filesystem operations and packet filtering.","这是 FreeBSD 插件, 用于对与 Tail 、 网络、 文件系统操作和 lob 有关的信息包设置 。",电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.06,无合格英雄图,,
8c9baca4330b27b1,shields,GitLab,https://gitlab.com/md8-habibullah/shields,gitlab.com,"Concise, consistent, and legible badges in SVG and raster format",立制、一致、可读、,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,8.06,无合格英雄图,,
fa86f6fec358b35d,platform-atmelsam,GitHub,https://github.com/platformio/platform-atmelsam,github.com,Atmel SAM: development platform for PlatformIO,Atmel SAM: development platform for PlatformIO,键盘/宏键盘/控制器,89.0,GitHub 89 stars，123 forks,待核验,8.06,无合格英雄图,,
ebc5224128357218,BIGTREETECH-GTR-V1.0,GitHub,https://github.com/bigtreetech/BIGTREETECH-GTR-V1.0,github.com,"BIGTREETECH GTR V1.0 motherboard is a high-performance 3D printer main control board with the core controller STM32F407IGT6, which was launched by the 3D printing team of ShenZhen BigTree Technology CO.,LTD ., aiming at solving some problems existing in the motherboard market. The BIGTREETECH GTR V1.0 is the motherboard, and the BIGTREETECH M5 V1.0 is the expansion board.","BIGTRETECH GTR V1.0 母板是一个高性能的3D打印机主控制板,核心控制器STM32F407IGT6由沈正大树技术公司LTD的3D印刷组推出,目的是解决母板市场上存在的一些问题。BIGTRETECH GTR V1.0是母板,BIGTRETECH M5 V1.0是扩展板。",键盘/宏键盘/控制器,93.0,GitHub 93 stars，51 forks,待核验,8.05,无合格英雄图,,
2c3f60c7b51bdec8,dw-link,GitHub,https://github.com/felias-fogg/dw-link,github.com,An Arduino-UNO-based debugWIRE hardware-debugger,An Arduino-UNO-based debugWIRE hardware-debugger,键盘/宏键盘/控制器,87.0,GitHub 87 stars，14 forks,待核验,8.05,无合格英雄图,,
8bf84192353b51af,LiteWing,GitHub,https://github.com/jobitjoseph/LiteWing,github.com,"LiteWing is a compact, WiFi-controlled drone based on the ESP32-S3 microcontroller. Designed for hobbyists, makers, and engineers, LiteWing offers a simple yet powerful platform for drone experimentation and development. It is an open-hardware project, making it easy to modify and expand.","LiteWing 是一个基于 ESP32- S3 微控制器的小型自动自动控制无人机。 LiteWing 是为业余爱好者、制造者和工程师设计的,为无人机实验和开发提供了一个简单而有力的平台。 这是一个开放式自动控制软件, 使得用户机可以自动控制。",键盘/宏键盘/控制器,25.0,GitHub 25 stars，48 forks,待核验,8.05,已核验：真实硬件主图（自动严格筛选）,https://github.com/jobitjoseph/LiteWing/raw/c0359449de4457334108b7f753f186783a34e243/Documents/Images/LiteWing.png,8bf84192353b51af.jpg
e48d94590536b027,midi-grid,GitHub,https://github.com/zukaitis/midi-grid,github.com,DIY midi controller project,DIY midi controller project,键盘/宏键盘/控制器,92.0,GitHub 92 stars，12 forks,待核验,8.05,已核验：真实硬件主图（自动严格筛选）,https://camo.githubusercontent.com/41fae626e6a6fcb73273c69eadcc2805a8901e0aa98127d1d69a9db5997689a8/68747470733a2f2f696d672e796f75747562652e636f6d2f76692f6d784935513231643154302f302e6a7067,e48d94590536b027.jpg
43b57f2d7730c634,ZaneyOS 🟰 Best ❄️ NixOS Configs,GitLab,https://gitlab.com/Zaney/zaneyos,gitlab.com,"My main NixOS configuration. Features include a polished Hyprland environment. A fully configured NeoVIM environment, QMK support. A Keyboard shortcut menu pop-down available in the top bar and so much more!","我的主要 NixOS 配置。 特性包括一个已打印的 Hyprland 环境。 完整配置的 NeuVIM 环境, QMK 支持。 键盘快捷键 Gusting supple",键盘/宏键盘/控制器,246.0,GitLab 246 stars，131 forks,待核验,8.05,无合格英雄图,,
7b53167ba425d24e,Tad Boy Color - Share Project - PCBWay,PCBWay共享项目,https://www.pcbway.com/project/shareproject/Tad_Boy_Color_876e4f73.html,www.pcbway.com,"The Tad Boy Color is a fully custom, miniaturized Game Boy Color asking a simple question: just how small can you make a GBC while still using the original cartridges?Using the original CPU and RAM fr...","塔德男孩颜色是完全习惯的, 微缩的游戏男孩颜色 问: 仍然使用原始的墨盒, 能够有多大的音效 ?",游戏/娱乐,0.0,收录于PCBWay共享项目公开项目/商品目录,页面待核验,8.05,已核验：真实硬件主图（自动严格筛选）,https://pcbwayfile.s3.us-west-2.amazonaws.com/web/22/08/27/1246518105453.jpg,7b53167ba425d24e.jpg
19e996098b0cdd26,NomadKeyboard,GitHub,https://github.com/fiendie/NomadKeyboard,github.com,"PCB and case designs for the Nomad low-profile, split mechanical keyboard","PCB and case designs for the Nomad low-profile, split mechanical keyboard",键盘/宏键盘/控制器,87.0,GitHub 87 stars，12 forks,待核验,8.04,已核验：真实硬件主图（自动严格筛选）,https://github.com/fiendie/NomadKeyboard/raw/master/Images/Nomad_Front_Left_Switches.jpg,19e996098b0cdd26.jpg
12df434b90fea6b7,openAV-Ctlra,GitHub,https://github.com/openAVproductions/openAV-Ctlra,github.com,A plain C library to program with hardware controllers.,普通的 C 程序 。,键盘/宏键盘/控制器,92.0,GitHub 92 stars，19 forks,待核验,8.04,无合格英雄图,,
ccbbf00ca6283007,ProtogenHelmet-ESP32,GitHub,https://github.com/NCPlyn/ProtogenHelmet-ESP32,github.com,Controller & Remote & Animator for Furry Protogen helmet using ESP32-S3 & MAX7219/WS2812,使用 ESP32-S3 & MATUT721NART 自动自动起动,键盘/宏键盘/控制器,89.0,GitHub 89 stars，9 forks,待核验,8.04,已核验：真实硬件主图（自动严格筛选）,https://private-user-images.githubusercontent.com/44117369/385424284-c8a63f7a-2e5f-45b6-80ef-6bb01c3a7538.png?jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJnaXRodWIuY29tIiwiYXVkIjoicmF3LmdpdGh1YnVzZXJjb250ZW50LmNvbSIsImtleSI6ImtleTUiLCJleHAiOjE3ODQ4NjYzMDcsIm5iZiI6MTc4NDg2NjAwNywicGF0aCI6Ii80NDExNzM2OS8zODU0MjQyODQtYzhhNjNmN2EtMmU1Zi00NWI2LTgwZWYtNmJiMDFjM2E3NTM4LnBuZz9YLUFtei1BbGdvcml0aG09QVdTNC1ITUFDLVNIQTI1NiZYLUFtei1DcmVkZW50aWFsPUFLSUFWQ09EWUxTQTUzUFFLNFpBJTJGMjAyNjA3MjQlMkZ1cy1lYXN0LTElMkZzMyUyRmF3czRfcmVxdWVzdCZYLUFtei1EYXRlPTIwMjYwNzI0VDA0MDY0N1omWC1BbXotRXhwaXJlcz0zMDAmWC1BbXotU2lnbmF0dXJlPTc4Mjk0NmFhMzJlYTg1NmYwMjAxYmE4YmU4NjFkYmM5ZmU0OTYxN2ZjZTVhOGFjZDA5YzViODY0OWMyZjZmZDUmWC1BbXotU2lnbmVkSGVhZGVycz1ob3N0JnJlc3BvbnNlLWNvbnRlbnQtdHlwZT1pbWFnZSUyRnBuZyJ9.O90uapREGvmub-voNCnbkpT-VDugz-uQ-RHtLYc8va4,ccbbf00ca6283007.jpg
e24212789d3a1ff7,Rggber Dev Kit,Crowd Supply,https://www.crowdsupply.com/jie-zou/rggber-dev-kit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,8.04,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/9fe4/0165d7b9-2de4-4aa8-b67c-130e94c19fe4_md-xl.jpg,e24212789d3a1ff7.jpg
cd3bf9f5153d27c1,whybadge_app_manager,GitLab,https://gitlab.com/Mar10us/whybadge_app_manager,gitlab.com,,,电子礼物/徽章/挂件,1.0,GitLab 1 stars，0 forks,待核验,8.04,无合格英雄图,,
c9712b42f5167443,Oled Display Kit,Crowd Supply,https://www.crowdsupply.com/tinusaur/oled-display-kit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,8.03,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/ec94/5328c2d1-d1e3-459e-a1b0-5f74c8d2ec94_aa-md.jpg,c9712b42f5167443.jpg
840ff639dc3fd526,Wyldcard Devkit,Crowd Supply,https://www.crowdsupply.com/wyldcard/wyldcard-devkit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,8.03,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/f367/52a6d898-e75c-4844-8337-320175e3f367_aa-md.jpg,840ff639dc3fd526.jpg
9f5c73338688ddc8,edgeai-lab-microcontroller-series,GitHub,https://github.com/Machine-Learning-Tokyo/edgeai-lab-microcontroller-series,github.com,"This repository is to share the EdgeAI Lab with Microcontrollers Series material to the entire community. We will share documents, presentations and source code of two demo applications.","该网站将使用微控制器, 并共享两个“ 显示器” 。",键盘/宏键盘/控制器,17.0,GitHub 17 stars，3 forks,待核验,8.03,无合格英雄图,,
047f9fea53bf6ed9,sra-board-hardware-design,GitHub,https://github.com/SRA-VJTI/sra-board-hardware-design,github.com,ESP32-based Development Board for Robotics and Embedded Applications,ESP32-based Development Board for Robotics and Embedded Applications,键盘/宏键盘/控制器,79.0,GitHub 79 stars，28 forks,待核验,8.03,已核验：真实硬件主图（自动严格筛选）,https://github.com/SRA-VJTI/sra-board-hardware-design/raw/master/documentation/images/board_images/front_view_1.png,047f9fea53bf6ed9.jpg
22a6dfeab24b0511,UnifiedBadgeFirmware,GitLab,https://gitlab.com/intrbiz-open-source/unifiedbadgefirmware,gitlab.com,,,电子礼物/徽章/挂件,1.0,GitLab 1 stars，0 forks,待核验,8.03,无合格英雄图,,
92ac52a5269cc7ff,Open Smart Kit,Crowd Supply,https://www.crowdsupply.com/osk/open-smart-kit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,8.02,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/7a5e/64ce2d13-439a-434a-a3d5-0c1db0827a5e_md-xl.jpg,92ac52a5269cc7ff.jpg
ea76f42156bd8eaa,The_Uni,GitHub,https://github.com/petercpark/The_Uni,github.com,A uni-board split ortholinear made for stenography. Uses QMK Firmware's Gemini Protocol. This is the pro micro version (aka Uni v2),用于电速学的单板面面面板双面面面板。 使用 QMK Companys's Gemini 协议。 这是 Procal super super super super,键盘/宏键盘/控制器,71.0,GitHub 71 stars，5 forks,待核验,8.02,已核验：真实硬件主图（自动严格筛选）,https://github.com/petercpark/The_Uni/raw/main/Pics/3d-printed-keycaps.jpg?raw=true,ea76f42156bd8eaa.jpg
15e24397f9379f53,WHY2025Badge-Hardware,GitLab,https://gitlab.com/flummer/why-2025-badge-hardware,gitlab.com,,,电子礼物/徽章/挂件,1.0,GitLab 1 stars，0 forks,待核验,8.02,无合格英雄图,,
39c0b00e70d90bcc,E Paper Shield Kit,Crowd Supply,https://www.crowdsupply.com/soniktech/e-paper-shield-kit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,8.01,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/9328/64ae367b-d8be-46f4-9a26-ca15870f9328_aa-md.jpg,39c0b00e70d90bcc.jpg
0d9b2b3e423a7254,Expandable-6-Channel-ESP32-Energy-Meter,GitHub,https://github.com/CircuitSetup/Expandable-6-Channel-ESP32-Energy-Meter,github.com,Hardware & Software documentation for the CircuitSetup Expandable 6 Channel ESP32 Energy Meter. Works with ESPHome and Home Assistant.,e. 电子计算机,传感器/环境监测,684.0,GitHub 684 stars，133 forks,待核验,8.01,已核验：真实硬件主图（自动严格筛选）,https://github.com/CircuitSetup/Expandable-6-Channel-ESP32-Energy-Meter/raw/master/Images/6-channel_v1.3.jpg,0d9b2b3e423a7254.jpg
c29b4fa60ed0ad3b,waterius,GitHub,https://github.com/dontsovcmc/waterius,github.com,Передача показаний воды по Wi-Fi. Watermeter Wi-Fi transmitter.,Передача показаний воды по Wi-Fi. Watermeter Wi-Fi transmitter.,传感器/环境监测,674.0,GitHub 674 stars，117 forks,待核验,8.01,已核验：真实硬件主图（自动严格筛选）,https://github.com/dontsovcmc/waterius/raw/master/Board/board_3_3.jpg,c29b4fa60ed0ad3b.jpg
465d49435e213a30,DC2025badge,GitLab,https://gitlab.com/dpavlin/dc2025badge,gitlab.com,,,电子礼物/徽章/挂件,1.0,GitLab 1 stars，0 forks,待核验,8.01,无合格英雄图,,
5743fcdcc81a343a,news.cozybadger.de,GitLab,https://gitlab.com/cozybadgerde/infrastructure/news.cozybadger.de,gitlab.com,,,电子礼物/徽章/挂件,1.0,GitLab 1 stars，3 forks,待核验,8.01,无合格英雄图,,
d6a52914f5f6c1e6,Polarfire Soc Icicle Kit,Crowd Supply,https://www.crowdsupply.com/microchip/polarfire-soc-icicle-kit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,8.0,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/8ac3/aeaf181e-e9aa-425f-babb-8acc988f8ac3_aa-md.jpg,d6a52914f5f6c1e6.jpg
6ee9b866f15549b3,Chamber-Master,GitHub,https://github.com/jayanttyson/Chamber-Master,github.com,"ESP32-based smart 3D printer enclosure controller with precise temperature regulation, adaptive vent/fan control using directional hysteresis, intake fault safety, adaptive cooldown mode, OLED menu with rotary encoder, and a responsive web dashboard for monitoring and control.","ESP32智能3D打印机封存控制器,具有精确温度调节功能,使用定向歇斯底里、摄入故障安全、适应性冷却模式进行适应性排气管/控制,带有旋转编码器的 OLED 菜单,以及用于监测和控制的贴纸贴纸贴纸标签。",键盘/宏键盘/控制器,80.0,GitHub 80 stars，5 forks,待核验,8.0,已核验：真实硬件主图（自动严格筛选）,https://private-user-images.githubusercontent.com/100950352/531530698-fdeca6c7-7432-427c-bc56-d5b119a349c6.png?jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJnaXRodWIuY29tIiwiYXVkIjoicmF3LmdpdGh1YnVzZXJjb250ZW50LmNvbSIsImtleSI6ImtleTUiLCJleHAiOjE3ODQ4NjYzMTUsIm5iZiI6MTc4NDg2NjAxNSwicGF0aCI6Ii8xMDA5NTAzNTIvNTMxNTMwNjk4LWZkZWNhNmM3LTc0MzItNDI3Yy1iYzU2LWQ1YjExOWEzNDljNi5wbmc_WC1BbXotQWxnb3JpdGhtPUFXUzQtSE1BQy1TSEEyNTYmWC1BbXotQ3JlZGVudGlhbD1BS0lBVkNPRFlMU0E1M1BRSzRaQSUyRjIwMjYwNzI0JTJGdXMtZWFzdC0xJTJGczMlMkZhd3M0X3JlcXVlc3QmWC1BbXotRGF0ZT0yMDI2MDcyNFQwNDA2NTVaJlgtQW16LUV4cGlyZXM9MzAwJlgtQW16LVNpZ25hdHVyZT1lMzJhYWQxMjY2MGViMzMyMTkxM2VhZmJlODM2ZDJlMmVlNDJiNmQ2NWY3YmNmMzJjMDQ4ZDk3OTZiYzczMDQ3JlgtQW16LVNpZ25lZEhlYWRlcnM9aG9zdCZyZXNwb25zZS1jb250ZW50LXR5cGU9aW1hZ2UlMkZwbmcifQ.KT2X5mhNhkFZ8pQzb7UqRs1k_JcSgNDR6w7_Mp8y-ho,6ee9b866f15549b3.jpg
c8e04bcd330485a3,oasis-firmware,GitHub,https://github.com/oasis-main/oasis-firmware,github.com,"Composable hardware programming, simulation, & flashing. Designed to run on both SBC (Raspberry Pi) and MCU (Arduino) platforms.",自动自动自动处理,键盘/宏键盘/控制器,69.0,GitHub 69 stars，15 forks,待核验,8.0,无合格英雄图,,
cfc8d241b7ea37b9,HEGduino V2,Crowd Supply,https://www.crowdsupply.com/alaskit/hegduino-v2,www.crowdsupply.com,A flexible FNIRS and blood-flow biofeedback Kit,自动自动控制控制控制,教育套件/创客,0.0,收录于Crowd Supply公开项目/商品目录,页面待核验,7.99,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/52bd/fcae6fdb-0129-4c19-86bb-d743022552bd_md-xl.jpg,cfc8d241b7ea37b9.jpg
92f5abc166feb60a,Arduino-SDI-12,GitHub,https://github.com/EnviroDIY/Arduino-SDI-12,github.com,"An Arduino library for SDI-12 communication with a wide variety of environmental sensors. This library provides a general software solution, without requiring any additional hardware.","阿尔杜诺岛与各种环境传感器的通信,该图书馆提供一般的软件,无需任何额外的自动自动移动设备。",传感器/环境监测,187.0,GitHub 187 stars，102 forks,待核验,7.99,无合格英雄图,,
59010b79a5a70758,SaintCon2016Badge,GitLab,https://gitlab.com/saintcon/SaintCon2016Badge,gitlab.com,,,电子礼物/徽章/挂件,1.0,GitLab 1 stars，1 forks,待核验,7.99,无合格英雄图,,
051e811219c45ca8,DIY 1kW Open Source MPPT Solar Charge Controller - Share Project - PCBWay,PCBWay共享项目,https://www.pcbway.com/project/shareproject/DIY_1kW_Open_Source_MPPT_Solar_Charge_Controller.html,www.pcbway.com,"Build a 1kW 80V 30A WiFi MPPT Solar Charge Controller, equipped with a phone app datalogging telemetry! (available on Android &amp; IoS) The design has been intensively tested for months and has been ...","创建 1kW 80V 30A WiFi MPPT 太阳能电荷控制器, 配备了电话应用程序数据记录遥测功能! (见Android & amp; Ios)",键盘/宏键盘/控制器,0.0,收录于PCBWay共享项目公开项目/商品目录,页面待核验,7.99,已核验：真实硬件主图（自动严格筛选）,https://pcbwayfile.s3-us-west-2.amazonaws.com/project/21/01/11/1928077746643.jpg,051e811219c45ca8.jpg
f26f38ba2c2ba048,Sarakit,Crowd Supply,https://www.crowdsupply.com/saraai/sarakit,www.crowdsupply.com,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,收录于Crowd Supply的公开硬件、电子制作或可制造项目页面；详细设计文件、许可与市场数据待二次核验。,教育套件/创客,0.0,进入Crowd Supply公开项目/教程/商品目录,页面待核验,7.98,已核验：真实硬件主图（自动严格筛选）,https://www.crowdsupply.com/img/d73c/45b33cae-949f-4ddd-8050-647549b9d73c_md-xl.jpg,f26f38ba2c2ba048.jpg
1fa006ca50df55b2,esp32s3-arcade-3d,GitHub,https://github.com/davidmonterocrespo24/esp32s3-arcade-3d,github.com,An OutRun-style pseudo-3D racing game for the ESP32-S3 microcontroller with an ILI9341 320×240 SPI display. The same source compiles for both ESP32 hardware and Windows (via a Raylib-based emulator).,带有 ILI9341 320x240 SPI 的 ESP32- S3 微控制器的外型伪三维赛车游戏。 同一来源为 ESP32 微软刻板( 以 Raylib 屏幕为基) 的刻板屏幕进行编译 。,键盘/宏键盘/控制器,75.0,GitHub 75 stars，6 forks,待核验,7.98,无合格英雄图,,
9328b755f8a5a926,0xCB-1337,GitHub,https://github.com/0xCB-dev/0xCB-1337,github.com,Mechanical macropad with OLED running QMK,Mechanical macropad with OLED running QMK,键盘/宏键盘/控制器,60.0,GitHub 60 stars，10 forks,待核验,7.98,已核验：真实硬件主图（自动严格筛选）,https://github.com/0xCB-dev/0xcb-1337/raw/main/rev4.0/1337-v4.0.bottom.png,9328b755f8a5a926.jpg
d13d5baef057f726,ESP32_LinuxCNC_MotionController_RealTime,GitHub,https://github.com/wezhunter/ESP32_LinuxCNC_MotionController_RealTime,github.com,ESP32 hardware based real-time LinuxCNC motion controller,STL 超光光,键盘/宏键盘/控制器,60.0,GitHub 60 stars，33 forks,待核验,7.98,已核验：真实硬件主图（自动严格筛选）,https://camo.githubusercontent.com/4c6a5565d29024df8aeb03c99576558c39f9a3c8c7e302bc8f53e576519eebbb/68747470733a2f2f696d672e796f75747562652e636f6d2f76692f774f4b33616c6d665044632f302e6a7067,d13d5baef057f726.jpg
cd170cd2fb99e021,remote-control,GitHub,https://github.com/mjchaker/remote-control,github.com,"A native Swift app that transforms your iPhone, iPad, or Mac into a sophisticated remote control for smart home devices, Apple TV, and HomeKit/Matter accessories. Features gesture-based navigation, automatic keyboard detection for text input, and power management—all over Wi-Fi and Bluetooth with no additional hardware required.","将iPhone、iPad或Mac转换成智能家用设备、苹果电视和HomeKit/Met附件的复杂遥控器的本地Swift应用程序。 手势导航、文字输入自动键盘检测和电源管理等功能- 全部覆盖无线网络和蓝牙,无需额外硬件 。",键盘/宏键盘/控制器,1.0,GitHub 1 stars，0 forks,待核验,7.98,无合格英雄图,,
1c75b4da80416548,AYAB Electronic Knitting Machine Controller,OSHWA认证目录,https://certification.oshwa.org/us002598.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Wearables,OSHWA认证开放硬件项目；类型：Wearables,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Wearables,已声明（详情页待提取）,7.98,无合格英雄图,,
871d94e24ce453d6,0xCB-Static,GitHub,https://github.com/0xCB-dev/0xCB-Static,github.com,40% Mechanical TH Keyboard,计算机辅助 计算机辅助 计算机辅助,键盘/宏键盘/控制器,65.0,GitHub 65 stars，13 forks,待核验,7.97,已核验：真实硬件主图（自动严格筛选）,https://github.com/0xCB-dev/0xcb-static/raw/main/rev1.0/0xcb-static.bottom.png,871d94e24ce453d6.jpg
4b3ec0e6c313c995,Adafruit-MacroPad-RP2040-PCB,GitHub,https://github.com/adafruit/Adafruit-MacroPad-RP2040-PCB,github.com,EagleCAD PCB files for Adafruit MacroPad RP2040.,EagleCAD PCB files for Adafruit MacroPad RP2040.,键盘/宏键盘/控制器,57.0,GitHub 57 stars，10 forks,待核验,7.97,已核验：真实硬件主图（自动严格筛选）,https://github.com/adafruit/Adafruit-MacroPad-RP2040-PCB/raw/main/assets/5100.jpg?raw=true,4b3ec0e6c313c995.jpg
36d1d27e7ee58dc8,FSR_Endstop,GitHub,https://github.com/JohnSL/FSR_Endstop,github.com,Force-Sensitive Resistor controller designed for Delta 3D printers for automatic bed leveling,用于自动平压式自动,键盘/宏键盘/控制器,57.0,GitHub 57 stars，20 forks,待核验,7.97,已核验：真实硬件主图（自动严格筛选）,https://github.com/JohnSL/FSR_Endstop/raw/master/Photos/P7131966_Cropped_1000_Marked.jpg,36d1d27e7ee58dc8.jpg
ec5f2ec4bfd7f53e,keyboard-1,GitHub,https://github.com/vexoroldir/keyboard-1,github.com,"Keyboard 1 is a full-size (ANSI 104) mechanical keyboard designed for durability and reliability. Powered by the Raspberry Pi RP2350, it features hot-swappable switches, a gasket-mounted design, USB-C and Bluetooth connectivity, and a CNC aluminum case. Fully open-source, including PCB, firmware, and CAD.","键盘1是一个全尺寸(ANSI 104)机械键盘,用于耐久性和可靠性,由Raspberry Pi RP2350驱动,装有热可应用开关、垫子设计、USB-C和蓝牙连接以及CNC铝案。",键盘/宏键盘/控制器,1.0,GitHub 1 stars，0 forks,待核验,7.97,无合格英雄图,,
2cbc820867c3477c,midi-mixer-one,GitHub,https://github.com/markwheeler/midi-mixer-one,github.com,"MIDI Mixer One is a mixer-style MIDI controller built around Teensy. Includes hardware designs, firmware and a web config tool.","MIDI MIDI 控制器, 包括硬盘、 硬盘和网络覆盖器",键盘/宏键盘/控制器,66.0,GitHub 66 stars，4 forks,待核验,7.97,已核验：真实硬件主图（自动严格筛选）,https://github.com/markwheeler/midi-mixer-one/raw/main/images/midi-mixer-one-03.jpg,2cbc820867c3477c.jpg
